Price,Bedrooms,Bathrooms,SqFt,City,Province,Year_Built,Type,Garage,Lot_Area
410044,4,1,2754,Toronto,ON,2009,Condo,1,1929
889057,2,1,1043,Calgary,QC,2006,Apartment,1,6258
531381,4,2,3717,Toronto,BC,1979,House,1,2196
138907,4,3,1221,Calgary,AB,2004,House,0,5399
415932,1,3,1076,Ottawa,AB,2003,Apartment,1,3697
918184,5,1,3433,Vancouver,ON,1990,Apartment,1,9993
711112,1,1,2814,Montreal,ON,1973,Condo,1,9606
234164,4,1,1930,Ottawa,AB,1979,House,0,8880
122966,1,3,2584,Montreal,ON,1993,Apartment,0,3178
269720,2,1,2182,Calgary,ON,1994,House,1,7452
121087,5,2,1565,Calgary,ON,1971,Apartment,0,7329
931455,2,3,2393,Calgary,QC,1992,House,0,3088
369934,4,3,1803,Toronto,ON,2017,House,0,1601
362831,1,2,1489,Toronto,BC,1973,House,1,9507
524652,5,3,1562,Ottawa,ON,1969,Apartment,1,5470
533375,4,1,1173,Montreal,QC,1957,Apartment,1,2661
962048,4,3,1314,Calgary,BC,2016,Apartment,0,3348
998345,4,1,2044,Calgary,ON,1955,House,0,3022
158601,5,1,2104,Ottawa,BC,1956,Condo,1,8958
576236,5,3,3207,Montreal,BC,1961,Apartment,1,8704
640458,5,2,2797,Calgary,ON,1993,Condo,1,4923
892517,2,3,837,Toronto,AB,2015,Condo,0,3221
427171,1,3,3328,Calgary,QC,2001,House,1,5705
791045,4,2,1905,Vancouver,ON,1959,House,1,8576
102751,4,1,2102,Toronto,ON,2010,Condo,1,5461
633701,4,3,1956,Vancouver,ON,1970,Apartment,0,3556
427090,5,3,2457,Toronto,ON,2008,Condo,1,3821
765026,1,3,2806,Calgary,BC,1973,Condo,1,9492
512378,1,1,945,Montreal,AB,1950,House,1,6894
862087,3,3,2115,Calgary,AB,1979,Apartment,0,2355
476275,3,2,2852,Toronto,ON,2009,Apartment,0,9949
338993,3,3,2563,Vancouver,BC,1955,Apartment,1,1355
944691,4,1,1406,Montreal,AB,1988,Apartment,0,8285
260413,4,1,1479,Ottawa,QC,1953,Condo,0,2918
562025,1,2,2543,Ottawa,BC,2010,Condo,1,4609
705363,4,2,3689,Calgary,QC,2005,House,1,5803
717238,3,2,845,Montreal,QC,1968,House,1,6169
297934,5,2,3781,Ottawa,ON,1962,Condo,0,4352
320546,1,2,2867,Montreal,AB,1997,House,0,2117
509331,4,1,2315,Montreal,ON,1958,Condo,1,6572
250577,1,2,1397,Vancouver,ON,1994,Apartment,0,7815
719897,1,2,2684,Calgary,QC,2016,House,1,4251
574632,3,2,2659,Montreal,QC,1963,Apartment,1,6114
826512,2,3,2166,Calgary,BC,1968,Condo,1,4369
892978,5,1,888,Toronto,ON,1990,Apartment,1,7372
553027,1,3,2536,Toronto,ON,1974,Apartment,1,3880
874055,4,2,3000,Montreal,QC,2014,Apartment,0,4459
772666,2,1,3299,Ottawa,QC,1977,House,0,8740
522633,4,2,1596,Calgary,BC,2005,Condo,0,2750
634875,4,3,1508,Ottawa,ON,1953,Apartment,1,3428
971658,3,3,2968,Vancouver,QC,2022,House,0,6875
318738,5,3,1332,Toronto,ON,2018,House,1,7276
815847,2,3,1296,Calgary,BC,2015,Condo,1,6361
808713,4,3,2277,Montreal,QC,1990,Condo,0,9768
825487,2,1,3689,Toronto,ON,2003,House,1,2077
562417,5,3,870,Toronto,AB,2013,House,0,5131
622106,4,3,3012,Calgary,ON,1992,Condo,1,3879
638093,5,1,3518,Ottawa,ON,1954,Apartment,1,2212
819500,1,1,1930,Toronto,ON,1983,Condo,0,1918
371130,4,3,3545,Vancouver,ON,2016,Apartment,0,9135
345486,1,2,1384,Vancouver,ON,1963,House,1,4422
742939,4,1,2807,Vancouver,AB,1990,Apartment,0,2388
640221,2,3,2637,Montreal,AB,1996,House,1,5082
829383,2,1,3173,Montreal,QC,1967,House,0,7466
993647,4,1,2044,Montreal,AB,1992,House,0,7289
620487,2,1,1428,Ottawa,AB,1963,House,1,9955
186280,3,2,2445,Toronto,AB,2003,House,1,1148
492602,1,1,1906,Ottawa,QC,1999,House,0,7202
839326,4,1,1009,Calgary,ON,1979,Apartment,1,4249
143728,4,3,3227,Toronto,BC,2012,House,0,2153
265122,4,1,3378,Vancouver,ON,1975,House,1,4438
643543,2,1,3147,Vancouver,QC,2013,Condo,1,1776
280404,3,2,1696,Toronto,ON,1953,Condo,1,2869
414115,5,2,1901,Calgary,BC,2016,House,1,2104
971719,3,3,1145,Vancouver,BC,1993,Condo,1,8576
590675,5,3,2378,Calgary,ON,1959,Condo,1,3325
701911,2,2,3461,Ottawa,AB,2009,Condo,1,5771
856544,5,3,2567,Calgary,ON,2017,House,0,4487
416621,5,1,2932,Ottawa,BC,2003,Condo,1,1151
997223,3,3,2238,Vancouver,ON,1969,Apartment,1,2100
419302,1,1,2467,Montreal,AB,1988,House,0,2113
630461,2,2,3451,Vancouver,ON,2022,Apartment,1,5222
454328,3,2,2405,Calgary,BC,1989,Apartment,0,5825
483014,1,3,2653,Toronto,ON,1981,House,1,8227
779631,2,1,3756,Calgary,AB,2003,Apartment,1,5615
274410,5,2,3658,Calgary,QC,2013,House,0,8230
295736,5,2,3573,Calgary,ON,1990,Condo,0,8818
452288,1,2,2299,Ottawa,BC,1963,Apartment,1,7838
144990,1,3,3450,Ottawa,ON,1973,Condo,1,4339
722389,1,3,1216,Toronto,ON,1998,Apartment,1,4401
239698,5,2,3162,Calgary,ON,1975,House,1,9728
706164,5,1,2785,Calgary,ON,2009,Apartment,0,4158
364627,3,3,3303,Toronto,AB,1964,Apartment,1,9594
844137,3,1,1180,Ottawa,ON,2016,Apartment,0,1420
582231,4,2,1229,Montreal,QC,1988,Apartment,1,7350
560401,5,1,2242,Montreal,BC,1980,Apartment,0,3444
750824,1,1,1106,Ottawa,BC,1963,Apartment,1,1266
897696,2,1,3291,Ottawa,ON,2022,Condo,1,3287
497537,1,2,1324,Calgary,BC,2015,Condo,1,9477
506558,2,3,2891,Vancouver,AB,1974,Condo,1,7090
857524,3,3,2389,Calgary,ON,1957,House,1,5636
963255,5,1,3975,Montreal,ON,1990,Apartment,0,6970
151730,3,1,3273,Vancouver,BC,1953,Apartment,1,4403
192271,4,3,1099,Calgary,ON,2017,House,1,2232
780379,4,3,3993,Calgary,ON,1993,Condo,1,3958
448795,2,3,3840,Ottawa,ON,1970,Apartment,1,5083
746612,2,3,2167,Vancouver,QC,1960,Apartment,0,8833
809528,4,1,3243,Calgary,BC,1982,Condo,0,3680
238771,1,2,3188,Ottawa,ON,1988,Condo,0,3777
823097,2,1,2737,Montreal,BC,1996,Condo,0,5189
558878,4,3,3482,Vancouver,QC,1958,House,1,8421
323750,5,3,2612,Montreal,AB,1968,Apartment,0,5407
623714,4,3,1018,Montreal,QC,1969,House,1,7972
806535,1,2,2624,Montreal,ON,1950,Apartment,0,7146
470999,4,3,2624,Montreal,AB,2021,Apartment,0,6294
600719,5,3,2845,Vancouver,QC,1971,Condo,0,6705
123623,3,1,3402,Ottawa,QC,2007,House,1,6157
789652,1,3,1545,Montreal,AB,1976,House,0,1921
337661,2,3,2622,Toronto,BC,1996,Condo,0,2812
359594,3,2,3975,Vancouver,AB,2003,House,0,6259
685159,2,3,1869,Montreal,QC,1966,Apartment,1,7542
778136,5,1,2024,Ottawa,AB,1996,House,0,6385
455812,5,1,2013,Ottawa,BC,1956,Condo,1,8190
940080,1,1,3187,Calgary,ON,1969,Apartment,0,9672
637159,3,3,2089,Toronto,AB,2013,Condo,1,8369
941902,1,2,1579,Vancouver,BC,1998,Apartment,1,9688
390731,2,1,2262,Calgary,BC,1972,Condo,1,5769
264031,1,2,1306,Montreal,BC,1960,House,1,3686
780349,3,2,2106,Montreal,BC,1996,Condo,1,7326
746698,4,1,3930,Montreal,ON,1954,House,0,3178
453514,3,3,2488,Calgary,QC,1985,Apartment,1,2448
601263,4,2,2323,Calgary,BC,1969,Condo,1,6049
909078,5,2,2342,Toronto,QC,1998,Condo,0,4120
873379,5,1,1478,Vancouver,ON,2001,House,1,3057
787153,2,2,3548,Vancouver,AB,2020,House,0,6045
755905,1,1,2843,Vancouver,QC,2002,Condo,0,5129
505223,3,3,2717,Toronto,ON,1975,Condo,1,9575
220098,2,2,2254,Calgary,ON,1962,Apartment,1,9152
746207,4,3,3193,Montreal,AB,1966,House,0,2895
100268,4,1,2038,Calgary,AB,1970,Condo,0,2231
453130,4,1,3058,Montreal,QC,2000,Condo,1,6140
723130,3,2,1254,Ottawa,QC,2009,Apartment,0,3968
739912,2,2,2553,Montreal,ON,1995,House,0,3814
846396,1,2,3073,Calgary,QC,1967,Condo,0,2721
782237,1,3,3217,Calgary,ON,1953,House,1,5501
603439,2,2,1567,Calgary,QC,1960,House,0,1037
845652,4,1,3350,Montreal,QC,2018,Condo,0,3481
704717,2,2,1219,Toronto,ON,2022,Condo,0,6254
735844,3,3,1078,Montreal,QC,1988,House,1,9254
844807,5,2,856,Calgary,AB,1964,House,0,7001
443783,4,2,1690,Montreal,QC,1951,Apartment,1,8928
922761,4,2,2766,Toronto,BC,1968,House,1,6373
959067,3,1,2776,Calgary,ON,2009,Condo,0,6938
362857,5,1,3755,Vancouver,BC,2000,Condo,1,8709
271150,1,3,3092,Vancouver,BC,1995,House,0,5489
819764,2,2,1613,Toronto,ON,2020,Apartment,1,4460
220609,4,1,2040,Toronto,ON,1960,Condo,1,6465
613749,5,2,2906,Montreal,ON,2018,House,0,4654
148853,1,2,2423,Ottawa,ON,1985,Apartment,0,8191
186024,2,1,3658,Calgary,QC,1961,House,0,2769
296249,4,1,3349,Calgary,AB,2000,Condo,1,5745
688620,5,1,1415,Montreal,AB,2004,Apartment,0,2020
786837,1,3,3831,Calgary,QC,2020,Apartment,0,9887
197681,2,2,3174,Toronto,BC,2017,Condo,0,4269
437664,4,2,3329,Montreal,QC,1954,Condo,1,3698
730550,2,3,3425,Vancouver,BC,1986,Apartment,0,6269
292800,4,2,2704,Calgary,AB,1987,Condo,1,3062
187470,3,3,3700,Ottawa,ON,1964,House,0,8097
596505,2,2,930,Vancouver,ON,1985,Apartment,1,7826
911796,2,3,3991,Calgary,ON,1991,House,1,1090
877942,3,3,1793,Vancouver,QC,1983,Condo,1,7945
790383,4,1,2504,Montreal,ON,1980,Condo,0,6977
984796,3,1,3827,Toronto,BC,1996,Apartment,1,9832
644538,2,1,1955,Calgary,ON,1991,House,0,8316
175492,1,2,1674,Toronto,ON,2005,Apartment,0,5693
652382,1,2,1566,Vancouver,ON,1963,House,0,9719
491269,4,3,2055,Toronto,ON,1983,House,1,8468
148819,2,1,1732,Toronto,AB,1997,Apartment,1,9321
558381,4,1,1311,Toronto,ON,2001,Apartment,1,4076
845316,1,1,2427,Ottawa,QC,2022,House,1,2168
438350,1,3,3103,Montreal,ON,1965,House,1,9050
360870,4,1,3058,Montreal,ON,2002,House,1,8702
867307,4,1,2750,Calgary,BC,1968,House,1,2117
460091,1,1,3591,Vancouver,AB,2018,Condo,1,4328
963618,4,1,953,Vancouver,BC,1985,Apartment,1,1939
530485,2,1,1536,Calgary,ON,1984,House,0,9216
378258,3,2,1925,Ottawa,AB,1997,House,1,8925
841972,3,1,1834,Toronto,ON,1989,Condo,1,4800
484702,3,1,3759,Vancouver,QC,1997,Apartment,1,1408
709564,3,2,1127,Calgary,ON,1967,House,0,5915
969954,3,1,2491,Calgary,ON,1981,Condo,0,1274
556154,2,3,3090,Montreal,QC,1992,House,1,5454
260616,5,1,925,Toronto,ON,1987,Condo,0,9735
641088,3,3,967,Toronto,QC,1954,Condo,0,8525
787709,5,2,2175,Montreal,ON,1977,House,1,6810
153606,4,3,2569,Ottawa,ON,1976,Condo,0,3106
823752,3,2,1101,Vancouver,BC,1952,Apartment,1,3433
469786,1,2,1892,Montreal,BC,2004,Condo,1,2025
123176,1,2,3265,Toronto,AB,1990,House,1,1451
325967,3,3,3342,Calgary,ON,1969,Apartment,0,1838
594053,1,3,936,Vancouver,ON,2007,Condo,1,3314
169846,1,2,1586,Toronto,AB,2010,Apartment,1,1019
227157,2,2,897,Ottawa,ON,2014,House,1,8633
937142,3,3,1942,Montreal,AB,1995,Apartment,1,5916
331060,1,1,3750,Vancouver,AB,1959,Apartment,1,8853
773183,3,3,1157,Ottawa,QC,1974,House,1,5615
503820,2,1,2028,Vancouver,AB,1974,House,1,2091
409913,3,3,2073,Toronto,AB,1953,Apartment,1,4642
954048,3,2,1295,Montreal,BC,2008,Condo,0,4344
973659,3,3,3996,Toronto,AB,1994,Condo,1,5775
760360,4,1,1815,Toronto,AB,1958,Apartment,1,7781
346864,2,1,2931,Ottawa,ON,1965,House,1,1847
280805,3,3,2366,Ottawa,ON,1970,Apartment,1,2516
176717,2,3,3202,Toronto,QC,1983,Apartment,1,3136
312095,4,3,1617,Toronto,BC,1954,Apartment,0,9507
244390,5,2,2271,Ottawa,AB,2018,Condo,1,7689
372376,5,1,1712,Toronto,QC,1954,Condo,1,3058
172420,3,2,1475,Calgary,ON,1999,Condo,1,4075
794212,5,2,2227,Vancouver,ON,2022,Condo,1,7386
230208,3,2,3387,Ottawa,AB,1987,House,0,8161
454417,4,3,3683,Toronto,BC,1961,Condo,0,9660
711465,4,3,1450,Toronto,BC,1988,House,0,6565
323952,1,3,3165,Ottawa,QC,1999,Condo,1,3796
300551,2,1,2517,Montreal,BC,2011,House,0,6397
605627,3,1,2279,Montreal,ON,1982,Apartment,0,4852
981326,2,1,3515,Vancouver,ON,1962,Apartment,0,7813
968141,1,1,2798,Calgary,QC,2014,House,0,6317
459957,3,2,2539,Toronto,AB,1952,House,0,9673
109981,1,1,1135,Vancouver,QC,1991,Apartment,0,8112
655191,1,1,3680,Vancouver,BC,2000,Condo,1,4219
681919,5,2,2282,Ottawa,AB,1991,Condo,1,2975
918335,2,3,2762,Montreal,ON,1953,Apartment,0,3176
475154,5,2,2646,Toronto,AB,1994,House,0,2073
769347,3,2,2294,Montreal,ON,2010,Condo,0,7897
257086,5,1,1085,Montreal,QC,1951,House,1,5537
166357,3,3,3943,Calgary,BC,1971,Condo,1,5536
521140,4,2,2716,Vancouver,ON,1967,Condo,0,1049
140994,3,2,2135,Montreal,ON,1989,Condo,1,2600
865974,2,1,2487,Ottawa,ON,1984,Apartment,1,8398
210249,5,2,864,Vancouver,QC,1995,Condo,0,1526
789917,2,3,2417,Toronto,AB,2007,Condo,0,9402
517303,2,2,2077,Montreal,ON,2005,House,1,1715
430077,4,3,2555,Montreal,AB,1995,House,0,3744
591849,2,3,1905,Ottawa,AB,1970,Condo,0,3264
217572,2,2,2052,Montreal,BC,1958,Apartment,0,7698
650270,1,1,2347,Ottawa,ON,1965,Condo,1,8682
103708,5,3,1285,Vancouver,BC,1994,Apartment,1,4123
409673,5,1,2112,Toronto,ON,2018,House,0,6887
144701,2,2,1934,Toronto,ON,1986,Condo,1,5627
634214,1,1,2597,Calgary,BC,1980,House,0,6660
493605,4,1,3974,Calgary,QC,1952,Condo,1,5377
213863,4,2,2320,Montreal,QC,1999,Condo,1,2507
538067,3,3,1495,Toronto,BC,1994,House,0,4560
341881,4,2,3519,Calgary,AB,1987,House,1,4206
399514,2,1,3945,Montreal,AB,1981,Condo,1,7571
306673,1,1,2566,Toronto,BC,2003,House,1,7028
849096,5,1,3307,Montreal,BC,2019,Apartment,0,4882
531555,2,3,1604,Montreal,QC,1989,Apartment,1,4095
299349,3,3,2096,Montreal,ON,2018,House,1,5290
793143,4,3,1758,Toronto,BC,1952,House,1,3116
515094,5,3,2672,Toronto,BC,2022,Condo,0,6694
682494,4,2,3352,Toronto,AB,1977,House,1,8176
965406,4,2,1568,Ottawa,ON,1959,Condo,1,1182
202613,1,2,2898,Calgary,BC,1978,Condo,0,8160
671857,5,3,2987,Vancouver,AB,2015,Condo,1,8341
444767,2,1,822,Toronto,QC,1968,House,1,8071
884289,1,1,3678,Calgary,AB,2021,House,1,2590
420982,2,3,1590,Calgary,BC,1994,House,1,3118
566670,5,3,2691,Ottawa,BC,1979,Apartment,0,7274
965764,2,3,3454,Vancouver,ON,2009,House,0,3468
904985,1,2,3469,Vancouver,ON,1953,Condo,0,7203
407438,4,3,1281,Montreal,ON,1994,Apartment,1,9876
981408,1,2,3583,Calgary,AB,1973,House,0,8992
981018,4,1,1210,Calgary,AB,1989,Apartment,1,7385
627081,2,1,2744,Ottawa,ON,2018,Condo,1,6566
515251,5,2,1989,Toronto,BC,1963,Apartment,1,6520
542990,1,2,3625,Ottawa,QC,1988,Apartment,1,2700
995640,1,1,3046,Montreal,QC,2010,House,0,6037
566053,2,3,1463,Ottawa,ON,1968,Apartment,0,8503
301843,3,2,2493,Vancouver,AB,1972,House,1,1987
680701,5,1,2734,Vancouver,ON,2018,Condo,0,4291
865395,1,2,2084,Ottawa,ON,2015,Apartment,0,9519
503400,2,1,1994,Montreal,ON,1987,Condo,0,9346
811287,2,1,985,Ottawa,ON,2012,Apartment,0,2898
294543,2,1,1707,Vancouver,BC,2009,Condo,1,8720
747024,3,3,3282,Toronto,QC,2021,House,0,8657
913521,1,1,1404,Vancouver,QC,1976,House,1,5933
974215,2,2,2498,Montreal,QC,1955,Condo,0,5447
452002,3,1,3398,Toronto,ON,1957,House,0,7052
393539,4,1,3451,Toronto,BC,1987,Condo,1,7939
749029,3,1,3104,Ottawa,AB,2022,Condo,1,2794
650891,1,1,3353,Toronto,ON,2013,Apartment,0,8713
878917,2,3,1767,Ottawa,QC,1991,House,0,9478
730866,5,1,911,Calgary,ON,1969,House,1,1683
298949,1,2,998,Toronto,BC,1970,House,1,3736
922555,4,2,2334,Vancouver,AB,2000,Apartment,0,8292
314958,5,2,3540,Toronto,ON,2015,Condo,0,2125
786024,5,1,1499,Ottawa,ON,1964,House,1,5448
965326,4,3,3923,Vancouver,AB,2012,Apartment,1,2161
749470,5,3,2774,Montreal,QC,1966,House,0,9552
810153,4,3,1629,Vancouver,ON,1982,Apartment,1,8066
373881,1,1,2392,Montreal,BC,1963,Apartment,1,2724
718439,1,3,1862,Ottawa,ON,1967,Apartment,0,3670
570148,3,3,1922,Calgary,BC,1981,House,1,1112
748076,5,2,1323,Calgary,AB,1955,House,1,7849
509941,4,1,1638,Vancouver,BC,1986,House,0,6172
174273,5,1,982,Toronto,ON,1965,Condo,0,9036
466488,5,3,1248,Ottawa,BC,1959,Condo,1,1082
334134,5,2,1786,Montreal,BC,2009,Apartment,0,5619
157576,2,1,1030,Toronto,AB,1998,Apartment,1,3315
853519,1,1,1525,Calgary,AB,1996,Condo,0,8562
892237,1,1,3728,Ottawa,AB,1951,Condo,1,2319
775057,1,2,3802,Ottawa,BC,2002,Condo,1,9428
737885,2,2,1143,Montreal,ON,1954,House,1,2698
438738,2,2,3137,Calgary,BC,1978,Condo,0,2320
293766,1,3,2372,Ottawa,QC,1967,Condo,1,4960
825781,5,2,992,Vancouver,ON,1952,Apartment,1,6283
568780,3,3,2776,Montreal,QC,1956,House,1,7824
294762,2,3,3452,Toronto,BC,2011,Condo,1,2763
683318,5,1,1657,Ottawa,ON,2013,Apartment,1,6555
217168,3,2,3779,Montreal,BC,2020,Condo,1,1854
229359,5,2,3890,Ottawa,AB,2019,Apartment,1,9168
825747,2,2,1339,Ottawa,QC,1998,House,0,7439
333083,2,1,2906,Montreal,AB,1975,House,0,5968
362834,1,3,3629,Montreal,BC,1959,Apartment,1,8000
399547,5,1,2192,Montreal,ON,2008,House,0,3850
114178,4,2,1868,Vancouver,QC,1953,Condo,0,2246
813577,2,3,2060,Calgary,ON,1960,Apartment,0,6306
877500,1,2,3656,Ottawa,QC,1997,Condo,0,7198
495194,5,1,1073,Calgary,ON,2019,Condo,0,2841
646551,4,2,2011,Montreal,ON,2005,House,0,8643
240133,5,3,975,Toronto,AB,1982,Condo,0,9783
348517,1,1,2582,Ottawa,ON,1969,Apartment,0,7432
673168,2,2,3126,Montreal,BC,1973,Condo,1,3526
533997,3,2,1180,Ottawa,BC,2015,House,1,2411
159612,4,1,2445,Vancouver,ON,1955,Apartment,0,4333
910493,5,3,1269,Ottawa,QC,2021,Apartment,1,5660
302651,2,3,1483,Vancouver,ON,1968,Condo,0,9905
758377,4,3,1013,Calgary,ON,2005,Condo,0,2600
414989,4,2,3964,Montreal,AB,1961,House,1,7316
444494,5,2,3101,Calgary,QC,2004,Apartment,0,5840
697463,5,1,2469,Montreal,ON,1958,Apartment,0,4714
392481,4,3,856,Montreal,ON,1957,House,1,9636
481293,5,1,1277,Calgary,QC,1962,Condo,1,6010
742111,5,3,2054,Toronto,QC,1995,Condo,1,6886
403098,3,3,3875,Ottawa,ON,1998,Apartment,1,4464
204732,2,2,1801,Montreal,BC,1955,Apartment,0,4182
638456,3,3,3592,Montreal,ON,2022,House,0,3543
660222,4,3,3245,Ottawa,ON,1998,Condo,1,1982
961102,1,3,1273,Ottawa,BC,1976,House,1,9882
381586,4,3,1459,Ottawa,QC,2013,House,0,6197
570253,3,3,2885,Vancouver,AB,1979,Apartment,0,5331
567808,5,1,3587,Calgary,AB,1982,Condo,0,6092
152465,1,2,1940,Ottawa,AB,2003,House,0,2807
870247,3,1,2683,Montreal,BC,1988,Apartment,1,6629
323783,2,2,2393,Ottawa,ON,1967,Condo,1,9905
601647,2,3,3293,Vancouver,QC,1997,Condo,1,5847
989957,2,1,3202,Montreal,ON,1950,Apartment,0,7951
714763,5,2,2217,Ottawa,AB,1959,Apartment,1,9782
439944,4,3,2035,Toronto,ON,2021,Apartment,0,7490
604609,2,3,1778,Toronto,ON,2017,Apartment,0,8635
117278,3,3,2531,Ottawa,AB,1997,Apartment,0,5696
789797,4,1,2645,Montreal,AB,1996,Apartment,1,8560
623622,2,2,1169,Toronto,QC,1980,House,1,1222
198228,3,3,1965,Ottawa,ON,2008,House,1,1331
149777,2,2,1514,Ottawa,QC,1956,Apartment,1,2629
342836,3,1,3207,Montreal,ON,2014,House,1,6538
610306,2,2,3304,Montreal,ON,1988,Condo,1,4639
779150,5,1,2229,Toronto,BC,1983,House,1,6867
863804,3,3,1873,Montreal,QC,1990,House,1,5027
304258,3,3,2202,Ottawa,BC,2016,Condo,0,2275
474624,1,1,1413,Ottawa,QC,1995,Condo,1,1432
585163,3,1,2489,Calgary,ON,1989,Condo,0,8556
451711,4,3,3884,Ottawa,QC,1976,House,0,8214
833201,1,2,829,Calgary,BC,1999,House,0,2944
652289,4,3,1529,Montreal,BC,1984,House,0,8836
832189,5,3,3445,Toronto,BC,1983,House,1,7238
721163,2,1,1232,Calgary,ON,2010,House,0,9028
951990,2,2,1414,Montreal,AB,1950,Condo,1,8608
266959,4,3,3583,Ottawa,ON,1950,House,0,2734
669782,2,2,2514,Calgary,BC,1967,Apartment,0,9681
201869,5,1,1687,Toronto,AB,1976,House,0,9610
690329,3,1,2733,Calgary,BC,2006,Condo,1,1032
894646,4,1,3120,Montreal,AB,1996,House,1,1927
435943,3,1,1940,Calgary,ON,1977,Apartment,1,9197
201755,5,3,1557,Montreal,BC,2006,Apartment,0,7490
833654,1,2,3766,Calgary,AB,1998,House,0,6461
137741,2,2,2267,Toronto,QC,2016,Condo,1,3517
385773,3,3,2582,Vancouver,ON,1992,House,0,1497
801441,1,3,1722,Calgary,AB,1952,Apartment,0,9572
830489,2,2,2944,Calgary,BC,2008,Condo,1,9665
401783,2,1,2140,Toronto,QC,2008,Apartment,0,2558
614290,5,1,1971,Vancouver,AB,1980,Condo,0,7064
162728,2,3,3759,Ottawa,ON,1982,House,1,8521
532655,3,2,1521,Calgary,AB,1981,Condo,0,3138
294719,4,1,3378,Montreal,ON,1992,Apartment,0,5675
462522,1,2,1511,Ottawa,BC,1961,House,0,3152
406190,2,3,3347,Ottawa,ON,1955,Apartment,0,6967
712336,4,2,1371,Calgary,ON,1972,Condo,1,2396
290691,2,1,3395,Toronto,QC,2016,House,0,1026
181913,3,3,2499,Toronto,ON,1959,Apartment,0,2327
519608,1,1,1887,Toronto,BC,2017,House,0,8431
778926,5,3,1942,Ottawa,ON,1978,Condo,1,2056
406939,5,2,1294,Toronto,QC,2019,Apartment,0,4660
231142,3,1,985,Ottawa,BC,1980,Condo,1,3212
543107,1,1,3546,Vancouver,ON,2019,Condo,0,5159
795877,2,3,1519,Toronto,AB,1985,Apartment,1,5429
843995,2,2,3278,Calgary,AB,1985,House,1,1518
542860,5,3,3097,Calgary,QC,2002,House,0,1788
496574,4,3,1039,Montreal,BC,2007,House,1,9966
450267,3,3,2144,Toronto,ON,1954,House,1,7771
952429,4,3,2613,Calgary,ON,2000,House,0,4504
213624,1,2,2903,Vancouver,ON,1973,Apartment,1,7139
300973,4,1,2650,Calgary,BC,1981,House,0,5508
410629,2,2,2650,Calgary,QC,1972,Condo,0,9420
729005,2,2,1921,Montreal,ON,2013,Condo,1,4543
719927,3,3,1734,Ottawa,AB,1988,Condo,1,2975
615570,5,2,3465,Toronto,BC,2008,Condo,1,8591
724327,1,3,1545,Ottawa,BC,1985,Condo,1,7788
122764,4,3,1423,Vancouver,AB,1955,Condo,0,7245
176312,3,3,2907,Toronto,QC,1954,Condo,0,9693
269836,1,1,1840,Toronto,ON,1981,House,0,9200
644875,5,3,3662,Ottawa,BC,2004,Apartment,1,6303
927035,5,3,1246,Calgary,AB,1987,Condo,0,2672
473847,2,1,3285,Ottawa,AB,1970,Condo,1,1829
902833,3,2,1605,Calgary,QC,2019,House,1,6912
286424,5,1,3750,Montreal,ON,1966,Condo,1,7807
177665,1,1,1044,Montreal,ON,1969,Condo,0,9219
232777,5,3,3265,Calgary,ON,2013,House,0,6319
962018,2,2,1591,Toronto,QC,1995,Condo,0,4460
428843,1,3,2107,Ottawa,ON,1989,House,1,2909
270403,4,1,3277,Calgary,QC,1975,House,1,5731
536306,5,2,2100,Calgary,ON,2002,Apartment,1,5402
664299,2,3,2895,Ottawa,ON,1979,House,0,8711
254458,4,3,1702,Vancouver,QC,1963,Apartment,0,4120
706480,5,2,2617,Toronto,AB,1980,Condo,1,1123
939850,5,1,3367,Ottawa,BC,2000,Apartment,1,6584
989947,5,3,1785,Toronto,BC,1953,Condo,0,9077
852679,3,3,1170,Toronto,BC,2005,House,0,5590
907615,3,2,909,Montreal,AB,1955,House,0,4394
250921,2,1,3460,Ottawa,QC,1981,Apartment,1,9823
225288,3,1,2091,Ottawa,BC,1983,Condo,1,1366
734501,5,2,1703,Toronto,QC,1954,Apartment,1,5296
479211,5,2,2122,Montreal,ON,1966,Apartment,0,5184
953438,3,2,1041,Toronto,BC,1958,Condo,0,7651
701797,5,3,3921,Vancouver,QC,2008,House,1,2702
993418,1,1,2520,Vancouver,BC,2011,Apartment,1,4194
270453,5,1,2510,Vancouver,ON,1977,House,0,4627
382545,2,2,2298,Calgary,BC,1995,Apartment,0,7057
106223,2,3,1024,Ottawa,AB,1986,Apartment,0,1335
127843,3,1,2682,Calgary,QC,1968,Apartment,0,9270
167480,1,1,2151,Toronto,BC,2009,House,1,8523
117440,4,1,3513,Vancouver,QC,1991,Apartment,1,1200
952728,5,3,2496,Toronto,ON,1963,House,0,6455
637600,4,1,1625,Calgary,ON,1999,Condo,1,2983
290030,5,3,2295,Calgary,BC,2017,House,1,7381
790320,3,1,2769,Toronto,AB,1966,House,1,4699
106570,4,3,2554,Ottawa,QC,1971,Apartment,1,3428
217177,1,2,3837,Toronto,ON,2018,House,0,4829
496434,3,3,1746,Vancouver,ON,2010,Condo,0,4671
525525,4,2,1924,Calgary,ON,1972,Condo,1,7744
510993,4,2,2238,Ottawa,BC,2011,Condo,1,4032
104434,4,2,3085,Montreal,ON,2013,Condo,0,3255
921843,3,2,3913,Vancouver,ON,2022,Condo,0,7535
497056,2,2,3656,Toronto,QC,2018,House,0,8636
301942,3,3,3696,Toronto,ON,1967,Apartment,0,5439
